Name,Alias
"tbg buffer","tartrate-bis tris-glygly"
"sodium tartrate, bis-tris, glycylglycine","tartrate-bis tris-glygly"
"tartrazine","tartrazine"
"yellow 5","tartrazine"
"taurine","taurine"
"2-aminoethanesulfonic acid","taurine"
"ethylaminesulphonic acid","taurine"
"taurocholic acid sodium salt","taurocholic acid sodium salt"
"sodium taurocholate","taurocholic acid sodium salt"
"tcep","tcep"
"tcep hcl","tcep"
"tcep hydrochloride","tcep"
"tcep-chloride","tcep"
"tris(2-carboxyethyl)phosphine hydrochloride","tcep"
"terbium(iii) chloride","terbium(iii) chloride"
"terbium (iii) chloride","terbium(iii) chloride"
"terbium trichloride","terbium(iii) chloride"
"terephthalic acid","terephthalic acid"
"1,4-benzenedicarboxylic acid","terephthalic acid"
"tephthol","terephthalic acid"
"p-dicarboxybenzene","terephthalic acid"
"p-phthalic acid","terephthalic acid"
"tergitol np-40","tergitol np-40"
"np-40","tergitol np-40"
"nonylphenoxypolyethoxyethanol","tergitol np-40"
"tert-butanol","tert-butanol"
"2-methyl-2-propanol","tert-butanol"
"trimethyl carbinol","tert-butanol"
"t-butanol","tert-butanol"
"tert butanol","tert-butanol"
"tert-butyl alcohol","tert-butanol"
"tert.-butanol","tert-butanol"
"tes","tes"
"tetrabutylphosphonium bromide","tetrabutylphosphonium bromide"
"tetracaine hcl","tetracaine hcl"
"tetracaine hydrochloride","tetracaine hcl"
"tetracycline","tetracycline"
"epitetracycline hydrochloride","tetracycline"
"tetracycline hydrochloride","tetracycline"
"tetraethylammonium bromide","tetraethylammonium bromide"
"tea","tetraethylammonium bromide"
"teabr","tetraethylammonium bromide"
"tetrylammonium bromide","tetraethylammonium bromide"
"tetraethylene glycol","tetraethylene glycol"
"2,2'-(oxybis(ethyleneoxy)) diethanol","tetraethylene glycol"
"2,2'-bis-(2-hydroxyethyl)-diethylether","tetraethylene glycol"
"tteg","tetraethylene glycol"
"tetra eg","tetraethylene glycol"
"tetra-ethyleneglycol","tetraethylene glycol"
"tetraglycol","tetraethylene glycol"
"tetrahydrofolic acid","tetrahydrofolic acid"
"5,6,7,8-tetrahydropteroyl-l-glutamic acid","tetrahydrofolic acid"
"5,6,7,8-tetrahydrofolic acid","tetrahydrofolic acid"
"folate-h4","tetrahydrofolic acid"
"tetra-h-folate","tetrahydrofolic acid"
"tetrahydrofolate","tetrahydrofolic acid"
"th-folate","tetrahydrofolic acid"
"tetrahydrofuran","tetrahydrofuran"
"1,4-epoxybutane","tetrahydrofuran"
"thf","tetrahydrofuran"
"tetrahydrofurane","tetrahydrofuran"
"butylene oxide","tetrahydrofuran"
"cyclotetramethylene oxide","tetrahydrofuran"
"hydrofuran","tetrahydrofuran"
"oxacyclopentane","tetrahydrofuran"
"tetrahydroxy-1,4-quinone","tetrahydroxy-1,4-quinone"
"tetrahydroxy-1,4-benzoquinone","tetrahydroxy-1,4-quinone"
"tetrahydroxy-1,4-benzoquinone hydrate","tetrahydroxy-1,4-quinone"
"tetralithium adenosine 5'-(beta,gamma-imido)triphosphate","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"amp-pnp","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"atp[b,g-nh], b,g-imidoadenosine 5'-triphosphate tetralithium salt","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"atp[beta,gamma-nh]","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"atp[beta,gamma-nh], beta,gamma-imidoadenosine 5'-triphosphate tetralithium salt","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"adenosine 5'-(b,g-imido)triphosphate tetralithium salt hydrate","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"adenosine 5'-(beta,gamma-imido)triphosphate tetralithium salt hydrate","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"adenosine 5 -(b,g-imido) triphosphate tetralithium salt hydrate","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"adenylyl imidodiphosphate","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"adenylyl imidodiphosphate tetralithium salt","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"app(nh)p","tetralithium adenosine 5'-(beta,gamma-imido)triphosphate"
"tetramethylammonium chloride","tetramethylammonium chloride"
"n,n,n-trimethylmethanaminium","tetramethylammonium chloride"
"tmac","tetramethylammonium chloride"
"tetramethylazanium chloride","tetramethylammonium chloride"
"tetramine chloride","tetramethylammonium chloride"
"theophylline","theophylline"
"1,3-dimethylxanthine","theophylline"
"1,3-dimethyl-7h-purine-2,6-dione","theophylline"
"2,6-dihydroxy-1,3-dimethylpurine","theophylline"
"elixophyllin","theophylline"
"thesit","thesit"
"polyethylene glycol 400 dodecyl ether","thesit"
"polyethylene glycol dodecyl ether","thesit"
"thiamine hydrochloride","thiamine hydrochloride"
"aneurine hydrochloride","thiamine hydrochloride"
"thiadoxine","thiamine hydrochloride"
"thiaminal","thiamine hydrochloride"
"vitamin b1 hydrochloride","thiamine hydrochloride"
"thiamine monophosphate","thiamine monophosphate"
"thiamine dihydrogen phosphate ester","thiamine monophosphate"
"thiamine monophosphate chloride dihydrate","thiamine monophosphate"
"monophosphothiamine","thiamine monophosphate"
"thiamine monophosphate chloride","thiamine monophosphate"
"vitamin b1 monophosphate","thiamine monophosphate"
"thiamine pyrophosphate","thiamine pyrophosphate"
"aneurinepyrophosphoric acid","thiamine pyrophosphate"
"cocarboxylase","thiamine pyrophosphate"
"thiamine pyrophosphate chloride","thiamine pyrophosphate"
"thiodiglycolic acid","thiodiglycolic acid"
"2,2'-thiodiglycolic acid","thiodiglycolic acid"
"2,2 -thiodiglycolic acid","thiodiglycolic acid"
"2-(carboxymethylsulfanyl)acetic acid","thiodiglycolic acid"
"mercaptodiacetic acid","thiodiglycolic acid"
"tdga","thiodiglycolic acid"
"thiodiacetic acid","thiodiglycolic acid"
"thionicotinamide adenine dinucleotide","thionicotinamide adenine dinucleotide"
"thionicotinamide-dpn","thionicotinamide adenine dinucleotide"
"threonine","threonine"
"(2s,3r)-2-amino-3-hydroxybutanoic acid","threonine"
"dl-threonine","threonine"
"l-(-)-threonine","threonine"
"thr","threonine"
"thymidine","thymidine"
"1-(2-deoxy-beta-d-ribofuranosyl)-5-methyluracil","thymidine"
"1-(2-deoxy-beta-d-ribofuranosyl)thymine","thymidine"
"thymine deoxyriboside","thymidine"
"thymidine monophosphate","thymidine monophosphate"
"5'-thymidylic acid disodium salt","thymidine monophosphate"
"deoxy tmp","thymidine monophosphate"
"tmp","thymidine monophosphate"
"thymidine 5'-monophosphate disodium salt hydrate","thymidine monophosphate"
"thymidine 5'-phosphate","thymidine monophosphate"
"thymidine 5 -monophosphate disodium salt hydrate","thymidine monophosphate"
"thymidine phosphate","thymidine monophosphate"
"thymidylate","thymidine monophosphate"
"dtmp","thymidine monophosphate"
"thymidine triphosphate","thymidine triphosphate"
"ttp","thymidine triphosphate"
"thymidine 5'-triphosphate sodium salt","thymidine triphosphate"
"thymidine 5 -triphosphate sodium salt","thymidine triphosphate"
"dttp","thymidine triphosphate"
"thymidine 5'-triphosphate","thymidine triphosphate"
"thymine","thymine"
"2,4-dihydroxy-5-methylpyrimidine","thymine"
"5-methyluracil","thymine"
"thymol","thymol"
"2-isopropyl-5-methylphenol","thymol"
"5-methyl-2-(1-methylethyl)phenol","thymol"
"thyroxine","thyroxine"
"3,3',5,5?-tetraiodo-l-thyronine","thyroxine"
"3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]-l-alanine","thyroxine"
"l-thyroxine","thyroxine"
"levothyroxin","thyroxine"
"t4","thyroxine"
"thyratabs","thyroxine"
"thyreoideum","thyroxine"
"thyroxinal","thyroxine"
"thyroxine iodine","thyroxine"
"levothyroxine","thyroxine"
"synthroid","thyroxine"
"thyroxin","thyroxine"
"trans-aconitic acid","trans-aconitic acid"
"trans-cinnamic acid","trans-cinnamic acid"
"(e)-3-phenylprop-2-enoic acid","trans-cinnamic acid"
"benzenepropenoic acid","trans-cinnamic acid"
"cinnamylic acid","trans-cinnamic acid"
"phenylacrylic acid","trans-cinnamic acid"
"trehalose","trehalose"
"d trehalose","trehalose"
"d-(+)-trehalose","trehalose"
"d-(+)-trehalose dihydrate","trehalose"
"d-trehalose","trehalose"
"ergot sugar","trehalose"
"mycose","trehalose"
"alpha-trehalose","trehalose"
"triammonium citrate","triammonium citrate"
"ammonium citrate tribasic","triammonium citrate"
"am3 citrate","triammonium citrate"
"ammonium citrate, tribasic","triammonium citrate"
"tri-ammonium citrate","triammonium citrate"
"triammonium citrate-ammonium hydroxide","triammonium citrate-ammonium hydroxide"
"(nh4)3 citrate/ammonium hydroxide","triammonium citrate-ammonium hydroxide"
"tri-ammonium citrate - ammonium hydroxide","triammonium citrate-ammonium hydroxide"
"triammonium citrate-citric acid","triammonium citrate-citric acid"
"(nh4)3 citrate/citric acid","triammonium citrate-citric acid"
"tri-ammonium citrate - citric acid","triammonium citrate-citric acid"
"trichloroacetic acid","trichloroacetic acid"
"tca","trichloroacetic acid"
"tricine","tricine"
"tricine/naoh","tricine"
"triethanolamine","triethanolamine"
"triethanolamine hydrochloride","triethanolamine hydrochloride"
"2,2',2''-nitrilotriethanol hydrochloride","triethanolamine hydrochloride"
"tea hcl","triethanolamine hydrochloride"
"tris(2-hydroxyethyl)amine hydrochloride","triethanolamine hydrochloride"
"triethanolammonium formate","triethanolammonium formate"
"teoaf","triethanolammonium formate"
"tri-ethanolammonium formate","triethanolammonium formate"
"triethanolammonium nitrate","triethanolammonium nitrate"
"teoan","triethanolammonium nitrate"
"tri-ethanolammonium nitrate","triethanolammonium nitrate"
"triethylamine","triethylamine"
"n,n-diethylethanamine","triethylamine"
"triethylammonium formate","triethylammonium formate"
"teaf","triethylammonium formate"
"tri-ethylammonium formate","triethylammonium formate"
"triethylammonium nitrate","triethylammonium nitrate"
"tean","triethylammonium nitrate"
"tri-ethylammonium nitrate","triethylammonium nitrate"
"triethylammonium phosphate","triethylammonium phosphate"
"n,n-diethyl-ethanaminphosphate","triethylammonium phosphate"
"triethylene glycol","triethylene glycol"
"teg","triethylene glycol"
"tri-ethyleneglycol","triethylene glycol"
"tri-ethylene glycol","triethylene glycol"
"trifluoroacetic acid","trifluoroacetic acid"
"tfa","trifluoroacetic acid"
"triisobutylmethylphosphonium tosylate","triisobutylmethylphosphonium tosylate"
"trilithium citrate","trilithium citrate"
"lithium citrate tribasic","trilithium citrate"
"li3 citrate","trilithium citrate"
"lithium citrate, tribasic","trilithium citrate"
"tri-lithium citrate","trilithium citrate"
"trilithium phosphate","trilithium phosphate"
"trimellitic acid","trimellitic acid"
"1, 3,4-benzenetricarboxylic acid","trimellitic acid"
"1,2, 4-benzenetricarboxylic acid","trimellitic acid"
"1,2,4-tricarboxybenzene","trimellitic acid"
"1,4,5-benzenetricarboxylic acid","trimellitic acid"
"tma","trimellitic acid"
"benzene-1,2,4-tricarboxylic acid","trimellitic acid"
"trimesic acid","trimesic acid"
"1,3,5-benzenetricarboxylic acid","trimesic acid"
"benzene-1,3,5-tricarboxylic acid","trimesic acid"
"trimethylamine hydrochloride","trimethylamine hydrochloride"
"trimethylammonium chloride","trimethylamine hydrochloride"
"trimethylamine hcl","trimethylamine hydrochloride"
"trimethylamine n-oxide","trimethylamine n-oxide"
"tmao","trimethylamine n-oxide"
"tri-methylamine n-oxide","trimethylamine n-oxide"
"trimethylamine n-oxide dihydrate","trimethylamine n-oxide"
"trimethylamine-n-oxide","trimethylamine n-oxide"
"tripao","tripao"
"3-(3 butyl-3-phenylheptanamido)-n,n-dimethylpropan-1-amine oxide","tripao"
"tripod amphiphile 1","tripao"
"tripotassium citrate","tripotassium citrate"
"k3 citrate","tripotassium citrate"
"potassium citrate tribasic","tripotassium citrate"
"tri-potassium citrate","tripotassium citrate"
"tris","tris"
"trizma","tris"
"tris acetate","tris acetate"
"tris-acetate","tris acetate"
"trizma acetate","tris acetate"
"tris ampd","tris ampd"
"2-amino-2-methyl-1,3-propanediol - trizma base","tris ampd"
"ampd/tris","tris ampd"
"tris chloride","tris chloride"
"tris -hcl","tris chloride"
"tris hcl","tris chloride"
"tris base/hcl","tris chloride"
"tris- hcl","tris chloride"
"tris hydrochloride","tris chloride"
"tris-hcl","tris chloride"
"tris-hydrochloride","tris chloride"
"tris.hcl","tris chloride"
"trishcl","tris chloride"
"tris malate","tris malate"
"dl-malate tris","tris malate"
"tris dl-malate","tris malate"
"tris maleate","tris maleate"
"tris-maleate","tris maleate"
"tris mes","tris mes"
"mes tris","tris mes"
"mes-tris","tris mes"
"tris phosphate","tris phosphate"
"tris-phosphate","tris phosphate"
"tris po4","tris phosphate"
"tris sulfate","tris sulfate"
"tris sulphate","tris sulfate"
"trizma sulfate","tris sulfate"
"trisodium 6-phosphogluconate","trisodium 6-phosphogluconate"
"6-phosphogluconic acid trisodium salt","trisodium 6-phosphogluconate"
"d-gluconate 6-phosphate trisodium salt","trisodium 6-phosphogluconate"
"trisodium citrate","trisodium citrate"
"sodium citrate tribasic","trisodium citrate"
"sodium citrate tribasic (h2o)2","trisodium citrate"
"tri-na-citrate","trisodium citrate"
"na3 citrate","trisodium citrate"
"na3-citrate","trisodium citrate"
"na3citrate","trisodium citrate"
"sodium citrate, tribasic","trisodium citrate"
"tri-na citrate","trisodium citrate"
"tri-sodium citrate","trisodium citrate"
"trisodium citrate-citric acid","trisodium citrate-citric acid"
"na3 citrate/citric acid","trisodium citrate-citric acid"
"sodium citrate / citric acid","trisodium citrate-citric acid"
"citric acid sodium citrate","trisodium citrate-citric acid"
"citric acid-sodium citrate","trisodium citrate-citric acid"
"tri-sodium citrate - citric acid","trisodium citrate-citric acid"
"trisodium dl-isocitrate","trisodium dl-isocitrate"
"dl-isocitric acid trisodium salt","trisodium dl-isocitrate"
"threo-dsls-isocitric acid trisodium salt","trisodium dl-isocitrate"
"trisodium edta","trisodium edta"
"edta 3na","trisodium edta"
"edta trisodium salt","trisodium edta"
"ethylenediaminetetraacetic acid trisodium salt","trisodium edta"
"na3 edta","trisodium edta"
"na3edta","trisodium edta"
"trisodium phosphate","trisodium phosphate"
"na3 po4","trisodium phosphate"
"na3 phosphate","trisodium phosphate"
"tri-na po4","trisodium phosphate"
"tri-na phosphate","trisodium phosphate"
"tri-sodium phosphate","trisodium phosphate"
"triton x-100","triton x-100"
"anapoe-x-100","triton x-100"
"octylphenoxypolyethoxyethanol","triton x-100"
"polyethylene glycol-p-isooctylphenyl ether","triton x-100"
"trp-gly hydrochloride","trp-gly hydrochloride"
"trypsin","trypsin"
"tryptamine","tryptamine"
"2-(1h-indol-3-yl)ethanamine","tryptamine"
"tryptone","tryptone"
"tryptophan","tryptophan"
"2-amino-3-(1h-indol-3-yl)propanoic acid","tryptophan"
"l-tryptophan","tryptophan"
"trp","tryptophan"
"tryptophane","tryptophan"
"trofan","tryptophan"
"tyr-ala","tyr-ala"
"(2s)-2-[[(2r)-2-amino-3-(4-hydroxyphenyl)propanoyl]amino]propanoic acid","tyr-ala"
"tyr-leu","tyr-leu"
"tyrosylleucine","tyr-leu"
"tyrosine","tyrosine"
"2-amino-3-(4-hydroxyphenyl)propanoic acid","tyrosine"
"l-tyrosine","tyrosine"
"p-tyrosine","tyrosine"
"tyr","tyrosine"
"tyr-phe","tyr-phe"
"udao","udao"
"n,n-dimethyl-1-undecamine-n-oxide","udao"
"undecyldimethylamine-n-oxide","udao"
"n-undecyl-n,n-dimethylamine-oxide","udao"
"ump","ump"
"5'-ump-na2","ump"
"5'-uridine monophosphate","ump"
"sodium ump","ump"
"sodium uridine-5'-phosphate","ump"
"u 5'-p","ump"
"ump sodium salt","ump"
"uridine 5'-monophosphate disodium salt","ump"
"uridine 5'-monophosphate disodium salt hydrate","ump"
"uridylic acid disodium salt","ump"
"urea","urea"
"carbamide","urea"
"uridine","uridine"
"1-beta-d-ribofuranosyluracil","uridine"
"uracil riboside","uridine"
"uracil-1-beta-d-ribofuranoside","uridine"
"uridine diphosphate","uridine diphosphate"
"udp","uridine diphosphate"
"uridine 5' diphosphate","uridine diphosphate"
"uridine 5'-diphosphate sodium salt","uridine diphosphate"
"uridine diphosphate-n-acetylglucosamine","uridine diphosphate-n-acetylglucosamine"
"udp-glcnac","uridine diphosphate-n-acetylglucosamine"
"udp-n-acetylglucosamine","uridine diphosphate-n-acetylglucosamine"
"udpag","uridine diphosphate-n-acetylglucosamine"
"uridine 5'-diphospho-n-acetylglucosamine sodium salt","uridine diphosphate-n-acetylglucosamine"
"uridine triphosphate","uridine triphosphate"
"uridine triphosphate trisodium","uridine triphosphate"
"utp","uridine triphosphate"
"utp na3","uridine triphosphate"
"uridine 5'-(disodium dihydrogen triphosphate)","uridine triphosphate"
"uridine 5'-triphosphate trisodium salt","uridine triphosphate"
"uridine 5'-triphosphate trisodium salt hydrate","uridine triphosphate"
"valine","valine"
"(2s)-2-amino-3-methylbutanoic acid","valine"
"l-valine","valine"
"val","valine"
"val-ser","val-ser"
"vanillic acid","vanillic acid"
"4-hydroxy-3-methoxybenzoic acid","vanillic acid"
"p-vanillic acid","vanillic acid"
"vanillin","vanillin"
"4-hydroxy-3-methoxybenzaldehyde","vanillin"
"vanilla","vanillin"
"vanillaldehyde","vanillin"
"vanillic aldehyde","vanillin"
"p-vanillin","vanillin"
"water","water"
"h2o","water"
"wehi 113365","wehi 113365"
"wehi 113517","wehi 113517"
"xanthine","xanthine"
"2,6-dioxopurine","xanthine"
"isoxanthine","xanthine"
"pseudoxanthine","xanthine"
"purine-2,6-diol","xanthine"
"xanthic oxide","xanthine"
"xanthin","xanthine"
"xylitol","xylitol"
"xylite","xylitol"
"xylose","xylose"
"(+)-xylose","xylose"
"2,3,4,5-tetrahydroxypentanal","xylose"
"d-xylose","xylose"
"d-(+)-xylose","xylose"
"wood sugar","xylose"
"ytterbium(iii) chloride","ytterbium(iii) chloride"
"ytterbium (iii) chloride","ytterbium(iii) chloride"
"ytterbium chloride","ytterbium(iii) chloride"
"ytterbium trichloride","ytterbium(iii) chloride"
"yttrium chloride","yttrium chloride"
"yttrium (iii) chloride","yttrium chloride"
"yttrium(iii) chloride","yttrium chloride"
"yttrium nitrate","yttrium nitrate"
"zinc acetate","zinc acetate"
"zn(oac)","zinc acetate"
"zn(oac)2","zinc acetate"
"znac","zinc acetate"
"zn acetate","zinc acetate"
"zn-acetate","zinc acetate"
"zinc bromide","zinc bromide"
"zinc chloride","zinc chloride"
"zn chloride","zinc chloride"
"zinc nitrate","zinc nitrate"
"zinc sulfate","zinc sulfate"
"zinc sulfate heptahydrate","zinc sulfate"
"zn-sulfate","zinc sulfate"
"zinc sulphate","zinc sulfate"
"zn sulfate","zinc sulfate"
"znso4","zinc sulfate"
"zwittergent 3-08","zwittergent 3-08"
